Date,Open,High,Low,Close,Volume
2020-03-16,872.75,876.72,830.77,835.77,51233
2020-03-17,823.77,846.77,779.89,813.87,79359
2020-03-18,808.77,828.77,776.76,776.76,73460
2020-03-19,762.76,783.77,728.87,764.77,102265
2020-03-20,779.77,811.77,779.77,804.05,60139
2020-03-23,768.77,804.05,760.29,787.77,48472
2020-03-24,811.77,827.65,803.77,824.77,46651
2020-03-25,856.75,860.13,842.97,848.87,37049
2020-03-26,842.1,859.97,830.77,833.69,30049
2020-03-27,853.77,860.77,843.78,844.27,36261
2020-03-30,829.02,845.77,825.77,840.77,30687
2020-03-31,850.77,883.77,850.57,879.77,47984
2020-04-01,885.77,897.77,871.77,871.77,33205
2020-04-02,872.77,913.77,872.65,913.77,45206
2020-04-03,907.8,916.73,900.75,908.56,27618
2020-04-07,930.72,935.27,917.66,928.72,43488
2020-04-08,920.77,935.08,920.77,928.53,24224
2020-04-09,934.77,937.77,916.73,927.27,22817
2020-04-10,926.65,950.27,922.27,933.77,27804
2020-04-13,933.77,938.75,917.27,931.07,15981
2020-04-14,944.77,960.32,934.77,953.87,36800
2020-04-15,960.77,972.76,955.87,958.37,29332
2020-04-16,961.74,965.87,952.87,965.87,21728
2020-04-17,978.77,1003.33,973.78,994.77,38246
2020-04-20,989.77,1000.27,985.57,996.07,24239
2020-04-21,989.79,992.76,961.77,968.77,29224
2020-04-22,974.77,1018.27,970.99,1013.27,44035
2020-04-23,1018.77,1034.45,1016.54,1021.03,26899
2020-04-24,1016.77,1028.66,1003.95,1019.33,19122
2020-04-27,1025.77,1046.94,1019.73,1044.77,25904
2020-04-28,1054.08,1068.71,1040.65,1047.9,34662
2020-04-29,1046.57,1056.87,1026.77,1043.67,23444
2020-04-30,1039.77,1053.78,1027.65,1034.47,24661
2020-05-06,1019.77,1068.77,1018.77,1068.77,35835
2020-05-07,1068.17,1083.76,1061.77,1080.77,27935
2020-05-08,1085.77,1106.77,1077.28,1083.38,29079
2020-05-11,1088.77,1103.77,1082.44,1091.78,23671
2020-05-12,1086.77,1103.76,1084.77,1101.77,19722
2020-05-13,1101.77,1106.76,1091.65,1104.72,22014
2020-05-14,1098.77,1103.65,1093.88,1095.36,18575
2020-05-15,1097.77,1102.27,1070.65,1081.77,26398
2020-05-18,1074.77,1120.27,1073.9,1114.98,34362
2020-05-19,1132.77,1132.77,1106.77,1114.88,24787
2020-05-20,1114.88,1127.95,1105.58,1119.77,21183
2020-05-21,1123.77,1140.73,1121.63,1134.87,23052
2020-05-22,1134.77,1134.87,1091.65,1096.97,34427
2020-05-25,1098.77,1135.35,1089.77,1131.67,31561
2020-05-26,1138.65,1138.72,1123.77,1126.77,22470
2020-05-27,1127.77,1128.77,1101.77,1106.77,26777
2020-05-28,1106.74,1115.71,1089.9,1112.77,26486
2020-05-29,1100.87,1138.75,1100.87,1135.37,30444
2020-06-01,1149.77,1188.87,1149.77,1188.27,35480
2020-06-02,1184.78,1196.67,1175.43,1179.48,25960
2020-06-03,1183.77,1186.27,1164.54,1168.07,23557
2020-06-04,1164.77,1179.77,1164.77,1176.76,18037
2020-06-05,1174.02,1197.65,1169.85,1193.77,18347
2020-06-08,1193.77,1203.77,1170.78,1174.87,29300
2020-06-09,1176.77,1193.77,1169.45,1185.32,22612
2020-06-10,1193.77,1202.1,1185.77,1192.43,22701
2020-06-11,1179.78,1186.76,1165.76,1169.23,30712
2020-06-12,1155.94,1185.14,1152.08,1185.14,28427
2020-06-15,1170.77,1180.37,1149.77,1151.77,34615
2020-06-16,1167.27,1182.77,1161.9,1172.65,29207
2020-06-17,1180.63,1180.67,1163.79,1173.77,19453
2020-06-18,1173.67,1181.97,1168.87,1181.77,21010
2020-06-19,1188.77,1213.97,1183.87,1208.61,38958
2020-06-22,1203.87,1212.66,1201.97,1207.77,23247
2020-06-23,1203.77,1250.77,1202.29,1243.27,33934
2020-06-24,1249.39,1251.5,1230.79,1245.8,25139
2020-06-29,1233.79,1251.79,1222.8,1248.96,28081
2020-06-30,1248.91,1254.77,1240.91,1248.67,22446
2020-07-01,1253.79,1291.89,1249.81,1280.06,38682
2020-07-02,1284.79,1336.69,1280.79,1329.79,45884
2020-07-03,1335.79,1338.29,1302.67,1327.58,35126
2020-07-06,1323.79,1401.79,1317.6,1385.79,51822
2020-07-07,1388.88,1530.61,1386.79,1473.79,66664
2020-07-08,1465.79,1504.79,1445.79,1467.13,53170
2020-07-09,1476.79,1497.79,1467.79,1491.79,35033
2020-07-10,1474.79,1522.39,1474.73,1499.64,37100
2020-07-13,1500.47,1572.79,1500.47,1567.78,60727
2020-07-14,1567.78,1567.82,1534.19,1547.79,46094
2020-07-15,1530.67,1568.39,1530.5,1538.32,40713
2020-07-16,1515.7,1515.7,1385.79,1399.79,102242
2020-07-17,1405.79,1458.38,1405.79,1433.84,65902
2020-07-20,1438.29,1449.78,1374.67,1422.75,45280
2020-07-21,1432.43,1488.59,1416.78,1453.79,41970
2020-07-22,1443.79,1495.79,1443.79,1463.87,39201
2020-07-23,1457.79,1476.79,1435.79,1461.79,34321
2020-07-24,1440.64,1451.79,1370.79,1381.09,78752
2020-07-27,1401.8,1415.59,1385.79,1408.34,38788
2020-07-28,1415.79,1465.79,1415.79,1455.79,54912
2020-07-29,1475.79,1475.79,1418.79,1457.79,50748
2020-07-30,1456.99,1486.38,1456.29,1465.79,38373
2020-07-31,1470.79,1490.79,1431.79,1463.97,40685
2020-08-03,1472.67,1482.37,1445.79,1453.79,34661
2020-08-04,1460.79,1468.78,1445.79,1455.78,31941
2020-08-05,1447.88,1458.88,1429.1,1453.79,25522
2020-08-06,1455.79,1459.82,1415.79,1423.75,32649
2020-08-07,1430.56,1435.46,1384.29,1416.79,34242
2020-08-10,1413.76,1430.75,1393.9,1419.78,23624
2020-08-11,1425.79,1452.22,1425.79,1428.3,35818
2020-08-12,1418.79,1426.79,1391.04,1412.74,27934
2020-08-13,1415.79,1424.67,1394.79,1420.79,20541
2020-08-14,1425.69,1451.49,1416.79,1446.79,37653
2020-08-17,1459.79,1490.14,1455.79,1475.79,43572
2020-08-18,1483.17,1505.79,1476.79,1490.79,30423
2020-08-19,1485.79,1502.79,1468.78,1472.79,26915
2020-08-20,1459.79,1464.79,1441.79,1449.79,22382
2020-08-21,1458.79,1483.79,1456.79,1461.79,25082
2020-08-24,1485.79,1493.79,1476.8,1482.14,30933
2020-08-25,1490.59,1532.57,1484.42,1512.79,41872
2020-08-26,1519.79,1530.79,1500.81,1512.79,26216
2020-08-27,1517.78,1519.77,1490.79,1516.79,22636
2020-08-28,1516.79,1549.79,1507.29,1542.79,42300
2020-08-31,1556.37,1601.79,1556.37,1572.29,47810
2020-09-01,1577.79,1587.79,1560.8,1587.77,31640
2020-09-02,1610.79,1613.79,1555.79,1580.79,32009
2020-09-03,1580.79,1597.79,1565.49,1578.79,30437
2020-09-04,1551.79,1562.78,1531.79,1555.79,30858
2020-09-07,1545.79,1563.78,1489.76,1509.29,31112
2020-09-08,1517.79,1523.59,1462.86,1497.19,34472
2020-09-09,1485.46,1496.79,1465.83,1473.79,25964
2020-09-10,1489.53,1505.79,1485.79,1491.59,24778
2020-09-11,1473.79,1521.79,1473.79,1518.79,31088
2020-09-14,1530.79,1554.79,1516.37,1551.79,31056
2020-09-15,1555.78,1555.78,1533.54,1545.79,20821
2020-09-16,1545.79,1550.6,1504.79,1510.89,22516
2020-09-17,1485.79,1485.79,1443.79,1456.31,63680
2020-09-18,1450.79,1480.79,1420.8,1480.79,47201
2020-09-21,1478.55,1478.55,1452.45,1452.59,22444
2020-09-22,1435.79,1472.77,1435.79,1451.48,23265
2020-09-23,1420.79,1451.8,1406.81,1435.77,35726
2020-09-24,1421.76,1444.67,1412.59,1415.11,30051
2020-09-25,1415.79,1435.79,1410.79,1420.9,22583
2020-09-28,1420.98,1454.29,1420.98,1446.79,24232
2020-09-29,1455.12,1455.19,1438.09,1438.09,17431
2020-09-30,1445.79,1477.69,1445.79,1454.29,27088
2020-10-09,1477.79,1492.21,1473.79,1481.79,34240
2020-10-12,1485.79,1536.4,1485.79,1536.4,43729
2020-10-13,1536.41,1536.41,1520.79,1524.79,22944
2020-10-14,1525.79,1532.77,1511.79,1514.79,20481
2020-10-15,1506.92,1520.79,1506.79,1510.79,16204
2020-10-16,1510.79,1520.37,1488.79,1497.79,17377
2020-10-19,1510.79,1519.77,1477.69,1484.79,19226
2020-10-20,1485.78,1520.76,1480.79,1519.79,27735
2020-10-21,1519.89,1527.94,1508.79,1519.12,18901
2020-10-22,1515.79,1530.79,1501.3,1528.29,22481
2020-10-23,1526.57,1533.38,1499.79,1501.12,19292
2020-10-26,1404.79,1448.71,1385.79,1428.79,66015
2020-10-27,1428.79,1429.79,1401.91,1410.79,43944
2020-10-28,1411.79,1462.79,1410.87,1450.6,34637
2020-10-29,1440.63,1493.79,1432.79,1461.79,39374
2020-10-30,1463.79,1481.79,1450.79,1455.81,26055
2020-11-02,1460.79,1480.79,1457.79,1459.8,21066
2020-11-03,1470.78,1491.69,1461.29,1480.79,23497
2020-11-04,1485.79,1489.79,1470.79,1485.37,16444
2020-11-05,1502.79,1518.27,1497.89,1507.69,23524
2020-11-06,1516.34,1517.38,1475.79,1486.41,23052
2020-11-09,1487.17,1536.47,1486.41,1528.36,41470
2020-11-10,1538.71,1550.27,1521.79,1530.79,30189
2020-11-11,1530.79,1563.29,1516.79,1517.14,34851
2020-11-12,1515.8,1535.79,1508.06,1520.58,23473
2020-11-13,1509.79,1514.67,1476.79,1490.79,28155
2020-11-16,1496.79,1515.84,1483.05,1515.84,30613
2020-11-17,1525.79,1528.14,1486.86,1501.59,25224
2020-11-18,1500.79,1506.32,1468.95,1479.44,35179
2020-11-19,1470.29,1510.79,1466.39,1505.98,27816
2020-11-20,1505.79,1521.79,1498.44,1505.75,21875
2020-11-23,1556.8,1595.69,1556.8,1576.0,66637
2020-11-24,1555.78,1568.29,1537.26,1549.29,32465
2020-11-25,1547.29,1554.67,1509.79,1512.67,28226
2020-11-26,1511.79,1525.78,1510.97,1520.18,23228
2020-11-27,1518.45,1525.82,1503.79,1523.69,21569
2020-11-30,1520.79,1524.69,1499.7,1499.7,31940
2020-12-01,1511.79,1524.78,1505.8,1522.79,28196
2020-12-02,1531.79,1534.79,1516.79,1523.8,23572
2020-12-03,1523.8,1541.45,1517.89,1534.79,29506
2020-12-04,1537.79,1585.89,1537.79,1578.9,62491
2020-12-07,1588.49,1626.18,1586.34,1598.19,58331
2020-12-08,1600.79,1660.79,1598.79,1635.79,61454
2020-12-09,1651.74,1651.79,1624.79,1625.79,31152
2020-12-10,1625.79,1635.56,1613.79,1618.69,32654
2020-12-11,1620.57,1623.11,1590.6,1605.79,30776
2020-12-14,1613.56,1615.77,1600.79,1614.79,33052
2020-12-15,1619.29,1623.01,1590.79,1601.8,29605
2020-12-16,1616.29,1631.46,1606.0,1625.79,32150
2020-12-17,1631.29,1653.79,1625.79,1651.3,36031
2020-12-18,1637.6,1654.8,1626.87,1630.79,27077
2020-12-21,1625.79,1637.02,1623.39,1628.29,30697
2020-12-22,1635.76,1684.78,1628.3,1666.79,40651
2020-12-23,1683.78,1691.99,1606.81,1627.44,47706
2020-12-24,1603.79,1644.67,1580.81,1616.13,37857
2020-12-25,1588.78,1632.79,1585.79,1615.79,23088
2020-12-28,1612.39,1674.59,1611.84,1658.79,30080
2020-12-29,1658.79,1672.59,1640.79,1652.79,22868
2020-12-30,1655.79,1718.79,1655.78,1718.79,34452
2020-12-31,1726.79,1784.77,1724.79,1783.79,38860
2021-01-04,1785.77,1790.78,1769.6,1782.79,43514
2021-01-05,1775.79,1845.24,1768.25,1845.24,52116
2021-01-06,1850.59,1910.79,1821.82,1885.79,47410
2021-01-07,1882.79,1925.79,1860.79,1925.79,37931
2021-01-08,1927.79,1936.67,1848.81,1875.79,53862
2021-01-11,1875.79,1936.29,1844.39,1885.52,51080
2021-01-12,1873.79,1946.69,1870.79,1946.69,41059
2021-01-13,1949.79,1959.12,1920.79,1949.79,34390
2021-01-14,1941.79,1948.79,1901.9,1919.79,36152
2021-01-15,1900.79,1920.14,1814.79,1867.79,59509
2021-01-18,1846.85,1877.27,1826.06,1848.79,39144
2021-01-19,1858.9,1882.09,1792.64,1795.2,46345
2021-01-20,1793.79,1841.28,1768.29,1826.42,45082
2021-01-21,1833.79,1875.81,1826.79,1855.79,38310
2021-01-22,1854.79,1885.79,1845.89,1865.74,29248
2021-01-25,1868.79,1965.29,1868.79,1960.79,55957
2021-01-26,1970.79,1972.79,1910.9,1927.68,31747
2021-01-27,1927.68,1927.68,1870.79,1874.79,37120
2021-01-28,1865.79,1895.45,1845.81,1873.79,35129
2021-01-29,1886.98,1935.27,1876.01,1901.97,33701
2021-02-01,1915.79,1945.79,1880.79,1895.11,29341
2021-02-02,1898.01,1935.78,1887.89,1930.79,34582
2021-02-03,1935.79,1984.06,1925.79,1975.7,38714
2021-02-04,1976.79,2115.79,1976.79,2106.64,63851
2021-02-05,2110.79,2150.39,2076.79,2098.79,39729
2021-02-08,2122.79,2164.67,2098.79,2154.59,35786
2021-02-09,2154.59,2242.22,2135.79,2242.22,33297
2021-02-10,2270.79,2386.99,2270.79,2386.79,61371
2021-02-18,2373.77,2413.67,2250.79,2256.79,65912
2021-02-19,2236.95,2282.45,2167.39,2245.79,59385
2021-02-22,2240.79,2240.79,2064.01,2073.81,78935
2021-02-23,2050.93,2130.68,2050.79,2092.79,57455
2021-02-24,2093.78,2103.79,1946.29,1974.79,82116
2021-02-25,1994.79,2010.29,1907.0,1935.79,59726
2021-02-26,1885.79,1965.74,1853.09,1908.57,66525
2021-03-01,1964.79,1964.79,1905.79,1943.79,44916
2021-03-02,1965.79,1965.79,1818.79,1843.79,70765
2021-03-03,1825.79,1935.56,1818.79,1925.79,54215
2021-03-04,1880.79,1881.79,1795.89,1818.79,65088
2021-03-05,1785.79,1880.79,1773.79,1845.9,63779
2021-03-08,1860.75,1870.79,1745.79,1745.79,63100
2021-03-09,1740.79,1785.79,1685.97,1722.78,82266
2021-03-10,1762.79,1785.66,1752.79,1755.8,51172
2021-03-11,1760.79,1865.78,1747.27,1833.79,56769
2021-03-12,1855.79,1862.79,1787.8,1811.79,40323
2021-03-15,1835.79,1855.59,1736.94,1761.24,62485
2021-03-16,1760.72,1805.78,1750.79,1796.29,34649
2021-03-17,1785.79,1835.79,1761.8,1816.15,31375
2021-03-18,1820.79,1872.15,1820.79,1855.49,33865
2021-03-19,1820.79,1828.79,1778.02,1795.79,35781
2021-03-22,1785.89,1811.88,1741.34,1775.78,36914
2021-03-23,1784.67,1794.59,1755.79,1781.79,27446
2021-03-24,1766.79,1798.79,1766.79,1774.79,29357
2021-03-25,1755.8,1774.67,1732.59,1756.79,31575
2021-03-26,1770.79,1807.79,1743.79,1798.79,50016
2021-03-29,1828.99,1882.14,1811.94,1819.89,56992
2021-03-30,1825.79,1871.79,1820.87,1841.84,32627
2021-03-31,1830.89,1831.81,1785.79,1794.79,37154
2021-04-01,1806.79,1832.59,1787.01,1830.29,26588
2021-04-02,1841.79,1950.79,1841.79,1947.79,52028
2021-04-06,1946.79,1947.77,1888.09,1911.82,32742
2021-04-07,1889.85,1903.09,1835.79,1846.79,40201
2021-04-08,1832.82,1864.79,1829.79,1855.79,28548
2021-04-09,1827.79,1839.79,1790.8,1805.79,28809
2021-04-12,1796.79,1815.79,1777.49,1794.68,31943
2021-04-13,1805.79,1835.59,1794.79,1806.79,28992
2021-04-14,1820.79,1833.79,1801.79,1832.79,24115
2021-04-15,1816.69,1832.69,1775.79,1801.39,34366
2021-04-16,1810.87,1853.79,1797.79,1840.77,30294
2021-04-19,1840.79,1884.15,1818.79,1873.79,31754
2021-04-20,1856.89,1914.79,1855.79,1880.59,28290
2021-04-21,1861.79,1883.59,1850.89,1865.79,26150
2021-04-22,1875.69,1884.79,1837.29,1841.29,26850
2021-04-23,1841.76,1905.67,1838.29,1894.73,33463
2021-04-26,1917.79,1920.79,1859.39,1863.61,34045
2021-04-27,1872.87,1881.04,1850.88,1880.23,22108
2021-04-28,1795.79,1833.29,1788.79,1827.79,81343
2021-04-29,1832.83,1835.73,1799.79,1812.15,41284
2021-04-30,1811.79,1821.79,1789.5,1792.57,38401
2021-05-06,1785.79,1792.63,1738.79,1744.79,53546
2021-05-07,1750.79,1753.77,1686.79,1688.79,52493
2021-05-10,1685.79,1694.79,1651.8,1664.82,46003
2021-05-11,1661.79,1751.79,1659.09,1744.79,42494
2021-05-12,1734.87,1784.79,1734.79,1769.79,32699
2021-05-13,1751.54,1770.84,1738.79,1757.29,25078
2021-05-14,1767.79,1816.29,1761.79,1795.64,35611
2021-05-17,1810.89,1870.99,1810.89,1843.75,44524
2021-05-18,1850.79,1862.79,1830.85,1845.1,17504
2021-05-19,1844.79,1860.6,1825.79,1834.79,22410
2021-05-20,1859.79,1859.89,1831.15,1844.67,21857
2021-05-21,1840.87,1865.67,1822.81,1827.89,24248
2021-05-24,1836.79,1865.85,1816.79,1857.08,32548
2021-05-25,1870.79,1985.89,1870.79,1980.29,67757
2021-05-26,1993.77,2027.59,1978.87,2005.79,38604
2021-05-27,1996.81,2105.79,1986.89,2030.79,45373
2021-05-28,2026.76,2035.79,1991.3,2015.79,25807
2021-05-31,2001.29,2004.14,1957.79,2003.79,31739
2021-06-01,2007.79,2034.74,1991.79,2026.74,30616
2021-06-02,2035.79,2049.79,1993.97,2007.79,22863
2021-06-03,2005.79,2046.13,1995.87,2008.01,23450
2021-06-04,2000.79,2073.79,1999.83,2037.29,31422
2021-06-07,2050.79,2064.79,2025.8,2056.79,25466
2021-06-08,2045.79,2065.78,1946.94,1976.79,47314
2021-06-09,1977.79,1999.79,1945.9,1985.29,25502
2021-06-10,1980.79,2037.16,1975.87,2024.27,25567
2021-06-11,2024.79,2029.79,1964.6,1964.6,33971
2021-06-15,1980.89,1994.67,1933.79,1978.79,29361
2021-06-16,1977.79,1980.79,1933.79,1943.79,27593
2021-06-17,1941.44,1973.79,1930.15,1942.7,21068
2021-06-18,1932.79,1942.29,1850.79,1876.73,54028
2021-06-21,1870.79,1885.48,1835.79,1867.43,35488
2021-06-22,1877.79,1883.79,1839.68,1860.76,33228
2021-06-23,1865.79,1868.79,1819.94,1823.79,37079
2021-06-24,1825.8,1865.79,1806.79,1853.84,31474
2021-06-25,1855.04,1914.08,1847.68,1897.08,35875
2021-06-28,1905.08,1923.08,1878.08,1908.09,27452
2021-06-29,1913.08,1920.08,1856.08,1867.08,33031
2021-06-30,1870.08,1879.08,1851.38,1861.78,21916
2021-07-01,1865.05,1915.08,1836.68,1910.08,33701
2021-07-02,1880.08,1880.08,1816.58,1818.08,46275
2021-07-05,1805.08,1824.96,1790.08,1799.08,34421
2021-07-06,1800.08,1819.08,1765.09,1817.98,35283
2021-07-07,1815.08,1833.96,1804.09,1809.08,28122
2021-07-08,1805.18,1809.08,1773.08,1790.08,35517
2021-07-09,1769.6,1790.99,1750.08,1777.19,30908
2021-07-12,1780.63,1803.86,1745.58,1766.08,39010
2021-07-13,1773.08,1810.58,1770.08,1787.98,29925
2021-07-14,1779.08,1779.58,1750.08,1767.08,30771
2021-07-15,1760.1,1818.08,1755.68,1803.07,42190
2021-07-16,1785.08,1801.68,1755.08,1760.98,35408
2021-07-19,1760.97,1791.08,1746.08,1780.08,30052
2021-07-20,1780.08,1794.01,1766.49,1785.08,23475
2021-07-21,1794.08,1811.08,1767.09,1774.08,29780
2021-07-22,1765.08,1778.98,1744.04,1745.09,39090
2021-07-23,1742.9,1742.9,1700.17,1705.08,47585
2021-07-26,1684.08,1684.08,1585.08,1609.19,98619
2021-07-27,1608.08,1615.08,1508.08,1517.97,86577
2021-07-28,1508.08,1593.28,1487.2,1573.98,85369
2021-07-29,1615.09,1628.08,1539.42,1554.87,63864
2021-07-30,1530.08,1530.08,1462.84,1484.07,77736
2021-08-02,1469.08,1561.06,1425.8,1560.08,97401
2021-08-03,1535.08,1574.07,1493.88,1554.38,54375
2021-08-04,1539.14,1565.08,1523.08,1529.08,38175
2021-08-05,1497.96,1550.08,1481.44,1504.08,48060
2021-08-06,1494.08,1499.09,1451.68,1476.08,45686
2021-08-09,1456.08,1514.08,1455.08,1498.88,47698
2021-08-10,1505.08,1607.96,1480.08,1604.08,83285
2021-08-11,1585.09,1590.09,1555.09,1555.58,38663
2021-08-12,1537.08,1554.08,1491.27,1495.08,47551
2021-08-13,1495.08,1518.08,1484.08,1505.12,37905
2021-08-16,1501.08,1518.68,1490.16,1504.28,28057
2021-08-17,1505.08,1505.08,1433.96,1440.08,61201
2021-08-18,1429.74,1448.07,1405.08,1425.08,59970
2021-08-19,1427.3,1448.28,1405.08,1425.05,41292
2021-08-20,1360.25,1402.63,1330.58,1353.08,114545
2021-08-23,1342.96,1404.08,1341.85,1375.27,71597
2021-08-24,1380.08,1447.63,1370.85,1430.26,72594
2021-08-25,1452.72,1485.95,1448.08,1470.1,54239
2021-08-26,1470.07,1470.07,1399.8,1400.08,54020
2021-08-27,1394.08,1430.08,1389.18,1401.11,36095
2021-08-30,1410.08,1418.08,1351.03,1391.08,51588
2021-08-31,1394.88,1421.43,1360.18,1363.08,43677
2021-09-01,1364.08,1440.07,1336.18,1427.09,77316
2021-09-02,1438.07,1448.08,1405.97,1423.88,42837
2021-09-03,1415.1,1464.87,1387.08,1463.3,52835
2021-09-06,1454.08,1513.24,1431.23,1475.75,55338
2021-09-07,1466.11,1489.56,1456.08,1474.08,31211
2021-09-08,1465.08,1476.26,1433.16,1438.18,33064
2021-09-09,1431.08,1450.08,1429.09,1439.16,19950
2021-09-10,1439.16,1473.88,1438.08,1467.66,33388
2021-09-13,1470.08,1489.08,1445.18,1459.08,27720
2021-09-14,1464.08,1488.08,1458.08,1462.08,33761
2021-09-15,1455.08,1465.08,1415.08,1420.82,41570
2021-09-16,1408.08,1449.08,1390.08,1443.15,45968
2021-09-17,1425.08,1510.68,1425.08,1491.08,55130
2021-09-22,1463.91,1493.08,1440.08,1442.77,31743
2021-09-23,1443.08,1460.96,1430.16,1440.08,30342
2021-09-24,1433.08,1525.06,1433.08,1499.08,69537
2021-09-27,1555.08,1668.48,1555.08,1660.08,126869
2021-09-28,1653.08,1665.08,1600.08,1627.14,49221
2021-09-29,1614.08,1650.09,1590.98,1625.08,43291
2021-09-30,1623.26,1655.3,1608.48,1635.08,40539
2021-10-08,1627.5,1683.08,1612.31,1644.68,47452
2021-10-11,1644.59,1694.98,1636.09,1672.2,37676
2021-10-12,1671.08,1682.08,1647.5,1676.07,30606
2021-10-13,1675.08,1755.03,1667.08,1734.98,50143
2021-10-14,1734.01,1746.88,1701.08,1716.08,26623
2021-10-15,1695.18,1735.07,1695.18,1722.05,28561
2021-10-18,1693.08,1693.08,1592.08,1605.08,69652
2021-10-19,1605.08,1643.88,1604.96,1617.26,40315
2021-10-20,1638.08,1654.88,1611.09,1646.08,28663
2021-10-21,1646.18,1665.08,1634.08,1649.08,23019
2021-10-22,1660.08,1726.09,1659.08,1706.08,35963
2021-10-25,1685.08,1690.09,1663.08,1678.11,32461
2021-10-26,1669.11,1684.07,1649.08,1666.13,21130
2021-10-27,1657.38,1663.38,1605.18,1624.08,34647
2021-10-28,1630.28,1648.86,1607.08,1630.57,29491
2021-10-29,1630.08,1653.08,1618.08,1631.16,28776
2021-11-01,1585.08,1631.38,1565.08,1608.08,41690
2021-11-02,1601.78,1649.3,1593.08,1609.72,32500
2021-11-03,1605.08,1615.06,1566.27,1570.08,27829
2021-11-04,1583.02,1621.08,1574.5,1609.28,31130
2021-11-05,1609.29,1650.07,1609.29,1625.02,27077
2021-11-08,1625.08,1635.88,1607.13,1625.18,17706
2021-11-09,1625.06,1632.95,1587.08,1595.09,27352
2021-11-10,1595.09,1600.08,1540.08,1559.07,35349
2021-11-11,1558.01,1574.68,1546.58,1574.68,22652
2021-11-12,1583.08,1590.13,1571.74,1578.86,17607
2021-11-15,1578.76,1589.08,1555.08,1566.22,24947
2021-11-16,1573.08,1623.08,1570.08,1613.08,33526
2021-11-17,1610.08,1625.58,1595.09,1600.08,24505
2021-11-18,1586.3,1612.08,1575.08,1597.08,19521
2021-11-19,1599.27,1654.08,1593.28,1633.49,31156
2021-11-22,1654.08,1714.08,1653.08,1659.35,42573
2021-11-23,1657.08,1722.08,1657.08,1701.51,45782
2021-11-24,1705.08,1771.08,1702.08,1746.08,54512
2021-11-25,1758.08,1791.28,1751.33,1761.11,39753
2021-11-26,1769.91,1772.08,1730.08,1746.09,32656
2021-11-29,1765.08,1795.08,1756.16,1790.08,42399
2021-11-30,1790.48,1794.98,1732.58,1735.85,36925
2021-12-01,1755.08,1765.03,1724.1,1738.07,26254
2021-12-02,1745.08,1747.23,1724.68,1739.08,20422
2021-12-03,1737.08,1793.7,1736.13,1776.96,35818
2021-12-06,1788.08,1795.08,1755.08,1772.38,31064
2021-12-07,1785.82,1792.95,1751.81,1760.95,36980
2021-12-08,1769.96,1850.08,1755.08,1848.08,61048
2021-12-09,1860.02,1922.0,1850.08,1891.63,64239
2021-12-10,1865.08,1900.86,1861.08,1895.08,43148
2021-12-13,1959.08,1985.08,1923.08,1923.28,65807
2021-12-14,1923.28,1972.98,1905.08,1955.08,40449
2021-12-15,1947.23,1970.03,1930.1,1940.08,30078
2021-12-16,1920.08,1949.13,1891.31,1924.07,37211
2021-12-17,1905.58,1913.08,1841.08,1855.78,48403
2021-12-20,1855.78,1890.74,1846.08,1864.04,32258
2021-12-21,1850.08,1874.21,1817.91,1843.28,26286
2021-12-22,1845.08,1868.08,1845.08,1853.08,17431
2021-12-23,1858.08,1925.08,1830.08,1925.08,39099
2021-12-24,1953.96,2022.04,1953.96,1999.17,56130
2021-12-27,1973.08,1973.08,1917.08,1936.9,37556
2021-12-28,1938.08,1960.58,1921.68,1943.26,27651
2021-12-29,1955.08,1959.33,1846.08,1846.08,54049
2021-12-30,1846.08,1894.06,1833.08,1880.08,35261
2021-12-31,1875.08,1878.06,1833.08,1855.08,29665
2022-01-04,1860.08,1874.03,1819.08,1856.31,33843
2022-01-05,1850.08,1870.08,1823.08,1829.08,28396
2022-01-06,1827.09,1841.08,1743.59,1787.3,51795
2022-01-07,1780.08,1793.96,1744.4,1747.08,29817
2022-01-10,1733.09,1782.08,1722.63,1771.08,29627
2022-01-11,1753.08,1770.08,1736.25,1745.63,22277
2022-01-12,1753.08,1783.88,1753.08,1772.08,27474
2022-01-13,1769.9,1773.07,1670.64,1682.47,56747
2022-01-14,1682.47,1698.08,1668.08,1672.08,29322
2022-01-17,1673.08,1683.38,1640.42,1666.69,27354
2022-01-18,1666.76,1713.93,1657.08,1697.35,31216
2022-01-19,1724.08,1724.08,1693.96,1717.08,26371
2022-01-20,1721.08,1785.07,1721.08,1774.6,34014
2022-01-21,1765.08,1798.57,1756.09,1790.07,30813
2022-01-24,1760.08,1789.08,1736.52,1755.28,23986
2022-01-25,1748.08,1771.08,1736.08,1748.08,25510
2022-01-26,1747.12,1774.08,1724.08,1760.08,23905
2022-01-27,1806.09,1815.9,1757.08,1770.08,42665
2022-01-28,1760.08,1773.08,1685.09,1692.08,41020
2022-02-07,1706.07,1718.64,1655.08,1673.04,35150
2022-02-08,1673.96,1677.95,1595.08,1644.08,41713
2022-02-09,1644.17,1713.08,1632.05,1701.06,33885
2022-02-10,1705.08,1710.98,1662.47,1678.08,23032
2022-02-11,1662.08,1705.87,1646.08,1655.05,33746
2022-02-14,1645.08,1682.08,1642.39,1673.75,20196
2022-02-15,1673.88,1716.08,1664.08,1695.7,27106
2022-02-16,1705.08,1712.08,1693.08,1697.63,14587
2022-02-17,1705.69,1716.56,1686.08,1692.07,18214
2022-02-18,1682.71,1713.06,1670.74,1712.08,19385
