Date,Open,High,Low,Close,Volume
2018-11-13,16.31725576,16.9071526,16.278574,16.439748,10587544
2018-11-14,16.41718364,17.0199744,16.40106624,16.7298612,10212868
2018-11-15,16.65249768,16.85557692,16.55579328,16.70084988,6945786
2018-11-16,16.762096,16.9877396,16.40428972,16.6170394,11324088
2018-11-19,16.67183856,17.8258444,16.62670984,17.6324356,16248777
2018-11-20,17.406792,18.36738904,17.2133832,17.8580792,17321080
2018-11-21,17.65177648,18.051488,17.4390268,17.72914,9410096
2018-11-22,17.6163182,18.36094208,17.6163182,17.8258444,10200186
2018-11-23,17.8258444,17.94511316,17.18437188,17.406792,9517096
2018-11-26,17.37778068,17.8258444,17.23917104,17.45836768,8274626
2018-11-27,17.5840834,18.5027752,17.5840834,18.454423,15915610
2018-11-28,18.454423,18.91538064,18.15141588,18.5833622,12095946
2018-11-29,18.6478318,19.0507668,18.4060708,18.5833622,10492041
2018-11-30,18.51244564,18.8251232,18.18687416,18.373836,8964839
2018-12-03,18.8090058,18.99274416,17.91610184,18.07727584,19425836
2018-12-04,17.8580792,18.32226032,17.76459828,18.15463936,11827968
2018-12-05,17.9386662,18.7445362,17.77426872,18.67361964,15624838
2018-12-06,18.53823348,18.6317144,17.69045824,17.8419618,13582484
2018-12-07,18.0192532,18.6639492,17.9064314,18.33837772,12635419
2018-12-10,18.05793496,18.2287794,17.7452574,17.85485572,11549923
2018-12-11,17.96123056,18.48343432,17.9547836,18.10306368,11147780
2018-12-12,18.2771316,18.85091104,18.2448968,18.776771,13120408
2018-12-13,18.776771,18.87669888,18.41251776,18.8251232,10106504
2018-12-14,18.81545276,19.01530852,18.3416012,18.4705404,9291118
2018-12-17,18.26746116,18.373836,17.406792,17.69368172,14295598
2018-12-18,17.4229094,18.0837228,17.40034504,17.74203392,9136520
2018-12-19,17.79683308,18.0353706,17.20693624,17.245618,11336310
2018-12-20,17.24884148,17.51639032,17.02964484,17.36488676,10432225
2018-12-21,17.28107628,17.46803812,16.73630816,17.07799704,10320890
2018-12-24,16.99741004,17.22627712,16.78788384,17.15213708,8160071
2018-12-25,16.9555048,17.08122052,16.40106624,16.83301256,11245635
2018-12-26,16.83945952,16.98129264,16.439748,16.439748,7739062
2018-12-27,16.79755428,16.9071526,16.36238448,16.38817232,10076150
2018-12-28,16.39461928,16.5686872,16.15285828,16.439748,8250706
2019-01-02,16.44619496,16.56546372,15.78860504,15.84985116,8555445
2019-01-03,15.87886248,16.07549476,15.46625704,15.49204488,8347760
2019-01-04,15.4082344,16.439748,15.31475348,16.3269262,12653787
2019-01-07,16.3913958,16.72341424,16.1174,16.56546372,13604550
2019-01-08,16.8588004,17.29074672,16.7782134,17.04576224,14705157
2019-01-09,16.6976264,17.084444,15.633878,16.26568008,26220530
2019-01-10,16.0851652,16.17864612,15.67900672,15.7466998,15345590
2019-01-11,15.633878,15.88853292,15.59519624,15.80149896,9679955
2019-01-14,15.8595216,15.86274508,15.25028388,15.7305824,10974634
2019-01-15,15.59841972,15.78215808,15.4243518,15.7305824,8353065
2019-01-16,15.7305824,15.83373376,15.57585536,15.77248764,6592379
2019-01-17,15.7628172,15.76604068,15.25673084,15.30830652,9874378
2019-01-18,15.30830652,15.30830652,14.84090192,15.09233336,12599591
2019-01-21,15.07299248,15.55651448,14.86668976,15.54039708,13123326
2019-01-22,15.49204488,15.7305824,15.3437648,15.3759996,8409377
2019-01-23,15.28574216,15.75637024,15.25673084,15.7305824,9661967
2019-01-24,15.77248764,15.78538156,15.36310568,15.64032496,7171159
2019-01-25,15.6499954,16.00135472,15.53395012,15.85307464,10092916
2019-01-28,15.8595216,16.0690478,15.56296144,15.62098408,8625359
2019-01-29,15.6177606,15.6177606,15.16002644,15.472704,6150317
2019-01-30,15.4565866,15.55973796,15.1181212,15.1987082,8342614
2019-01-31,15.1825908,15.30830652,14.91504196,14.96339416,7188509
2019-02-01,15.069769,15.57263188,14.99240548,15.55973796,9178000
2019-02-11,15.7305824,16.22377484,15.7305824,16.1818696,12887065
2019-02-12,16.18509308,16.4881002,16.07871824,16.30436184,10299151
2019-02-13,16.30436184,16.79110732,16.22055136,16.62348636,12296482
2019-02-14,16.7137438,17.42613288,16.7137438,17.31653456,16912415
2019-02-15,17.2133832,17.2133832,16.60736896,16.65572116,15291589
2019-02-18,16.73953164,17.01675092,16.64605072,16.9071526,16818485
2019-02-19,16.92327,16.97484568,16.43652452,16.67828552,14436453
2019-02-20,16.6976264,17.0199744,16.61381592,16.87814128,12499899
2019-02-21,16.8588004,17.08766748,16.62026288,16.74275512,12605557
2019-02-22,16.6976264,16.72341424,16.4075132,16.72341424,11967784
2019-02-25,16.72341424,17.77104524,16.600922,17.74848088,25838209
2019-02-26,18.4383056,18.91215716,18.19332112,18.29002552,29199550
2019-02-27,18.1159576,18.132075,17.4551442,17.71624608,22854262
2019-02-28,17.76782176,17.80005656,17.45836768,17.57118948,9423738
2019-03-01,17.69045824,17.72269304,17.04576224,17.3423224,17456253
2019-03-04,17.406792,17.66144692,16.99741004,17.30364064,30225810
2019-03-05,17.29719368,17.48093204,17.084444,17.43257984,19630591
2019-03-06,17.567966,17.71624608,17.245618,17.54862512,22052178
2019-03-07,17.4390268,17.4390268,17.08766748,17.20693624,18283943
2019-03-08,17.084444,17.084444,16.4558654,16.47842976,18528150
2019-03-11,16.4719828,16.91682304,16.4719828,16.88136476,12619650
2019-03-12,16.8910352,17.04576224,16.66861508,16.75887252,13861548
2019-03-13,16.69117944,17.01030396,16.5364524,16.762096,12720968
2019-03-14,16.76531948,17.7774922,16.76531948,17.59053036,35036743
2019-03-15,17.7452574,18.1159576,17.44869724,17.85485572,25542562
2019-03-18,17.890314,18.19332112,17.85485572,17.94188968,15458909
2019-03-19,18.0998402,18.26423768,17.89353748,18.04826452,12405988
2019-03-20,18.132075,18.26746116,17.6807878,17.8580792,12272270
2019-03-21,17.8580792,18.04504104,17.61309472,17.7452574,10900192
2019-03-22,17.7774922,18.56079784,17.72591652,18.373836,17303254
2019-03-25,18.051488,18.68651356,17.96123056,18.212662,12456202
2019-03-26,18.373836,18.5511274,17.75492784,17.809727,10554904
2019-03-27,17.65499996,18.2287794,17.3100876,17.63565908,14745006
2019-03-28,17.9386662,17.94188968,16.92327,17.01030396,16794728
2019-03-29,17.03931528,17.26495888,16.81367168,17.24239452,12835396
2019-04-01,17.25851192,17.66144692,17.1811484,17.5518486,16069815
2019-04-02,17.60342428,17.72269304,17.406792,17.62598864,12843660
2019-04-03,17.63565908,17.6969052,17.46159116,17.53250772,10170257
2019-04-04,17.58085992,17.93544272,17.54217816,17.79038612,14770621
2019-04-08,17.88386704,17.92899576,17.0522092,17.22627712,16560019
2019-04-09,17.2617354,17.8258444,17.2617354,17.70657564,13304870
2019-04-10,17.7130226,18.1481924,17.30041716,17.89676096,17645457
2019-04-11,17.98057144,18.5027752,17.64210604,17.70657564,18387302
2019-04-12,17.648553,17.648553,17.30041716,17.43580332,8946041
2019-04-15,17.55507208,17.80650352,17.19081884,17.25851192,10020148
2019-04-16,17.25851192,18.3899534,17.1811484,18.28680204,21009570
2019-04-17,18.7284188,20.1145152,18.7284188,20.1145152,49171414
2019-04-18,20.0822804,20.08550388,18.9862972,19.12168336,31469652
2019-04-19,19.02175548,19.9211064,18.86058148,19.38278524,17436429
2019-04-22,19.34088,19.38278524,18.43508212,18.60270308,15252484
2019-04-23,18.615597,18.66717268,18.24812028,18.36094208,9968587
2019-04-24,18.51566912,18.75098316,18.2610142,18.7445362,11292285
2019-04-25,18.5994796,18.5994796,18.051488,18.10306368,9292485
2019-04-26,18.08049932,18.24167332,17.77104524,17.84518528,8208926
